19 35 0.02746139
19 36 0.01893168
19 37 0.01135381
19 38 0.00954822
19 39 0.01032244
19 40 0.00787467
19 41 0.00683281
19 42 0.00829644
19 43 0.00810062
19 44 0.00747415
19 45 0.00872243
19 46 0.00735313
19 47 0.00540597
19 48 0.00640933
19 49 0.00653477
19 50 0.00462461
19 51 0.00404027
19 52 0.00577316
19 53 0.00536008
19 54 0.00421313
19 55 0.00432645
19 56 0.00443185
19 57 0.00485682
19 58 0.00469745
19 59 0.00503738
19 60 0.00408291
19 61 0.00217998
19 62 0.00315153
19 63 0.00344298
19 64 0.00298535
19 65 0.00310089
20 20 1.00000000
20 21 0.97209313
20 22 0.45455732
20 23 0.29358213
20 24 0.25923024
20 25 0.22854810
20 26 0.14489561
20 27 0.08858370
20 28 0.07772329
20 29 0.06425449
20 30 0.06202574
20 31 0.06635138
20 32 0.06409969
20 33 0.05191138
20 34 0.03645794
20 35 0.02569660
20 36 0.01814568
20 37 0.01162389
20 38 0.00896489
20 39 0.00812828
20 40 0.00713789
20 41 0.00833963
20 42 0.00894116
20 43 0.00794864
20 44 0.00902146
20 45 0.00814312
20 46 0.00695726
20 47 0.00665849
20 48 0.00637959
20 49 0.00680816
20 50 0.00601046
20 51 0.00511358
20 52 0.00646170
20 53 0.00602749
20 54 0.00476543
20 55 0.00504710
20 56 0.00439755
20 57 0.00567275
20 58 0.00700133
20 59 0.00535469
20 60 0.00407471
20 61 0.00352636
20 62 0.00471049
20 63 0.00466577
20 64 0.00451652
20 65 0.00530435
21 21 1.00000000
21 22 0.95603662
21 23 0.42267981
21 24 0.29649736
21 25 0.23524318
21 26 0.13966793
21 27 0.08124688
21 28 0.07234422
21 29 0.05997023
21 30 0.05525734
21 31 0.05943718
21 32 0.06377436
21 33 0.05130573
21 34 0.03503675
21 35 0.02313459
21 36 0.01566321
21 37 0.01113915
21 38 0.00790786
21 39 0.00711050
21 40 0.00750865
21 41 0.00893776
21 42 0.00845843
21 43 0.00744271
21 44 0.00754818
21 45 0.00741229
21 46 0.00821098
21 47 0.00773215
21 48 0.00790969
21 49 0.00842374
21 50 0.00705676
21 51 0.00651876
21 52 0.00736753
21 53 0.00618936
21 54 0.00418019
21 55 0.00419493
21 56 0.00387273
21 57 0.00517007
21 58 0.00689999
21 59 0.00550208
21 60 0.00409220
21 61 0.00431475
21 62 0.00503843
21 63 0.00453346
21 64 0.00444748
21 65 0.00539851
22 22 1.00000000
22 23 0.95377459
22 24 0.45842187
22 25 0.28931548
22 26 0.16299153
22 27 0.09271452
22 28 0.07883219
22 29 0.06400295
22 30 0.05614661
22 31 0.05918770
22 32 0.06849226
22 33 0.05904182
22 34 0.03971476
22 35 0.02508774
22 36 0.01655914
22 37 0.01138599
22 38 0.00815403
22 39 0.00940474
22 40 0.00921009
22 41 0.00865556
22 42 0.00824595
22 43 0.00874243
22 44 0.00823501
22 45 0.00786795
22 46 0.00890663
22 47 0.00812251
22 48 0.00797412
22 49 0.00878617
22 50 0.00739776
22 51 0.00699841
22 52 0.00736847
22 53 0.00558881
22 54 0.00398756
22 55 0.00463954
22 56 0.00499992
22 57 0.00413897
22 58 0.00437508
22 59 0.00425209
22 60 0.00399625
22 61 0.00376796
22 62 0.00444694
22 63 0.00486590
22 64 0.00318358
